City_ID,City,Country,Date,Latitude,Longitude,Cloudiness,Humidity,Max Temp,Wind Speed
368,Andrelandia,BR,1579318122,-21.74,-44.31,100,90,63.37,9.73
369,Uitgeest,NL,1579318122,52.53,4.71,20,93,44.01,13.87
370,Sol'-Iletsk,RU,1579318122,51.16,54.99,100,95,24.58,8.48
371,Meulaboh,ID,1579318109,4.14,96.13,100,74,81.82,4.63
372,Paoua,CF,1579318122,7.24,16.44,19,30,65.73,4.7
373,Bom Jesus,BR,1579318123,-9.07,-44.36,34,68,76.89,1.01
374,Pisco,PE,1579318124,-13.7,-76.22,75,88,69.8,17.22
375,Agadez,NE,1579318124,19.75,10.25,0,49,52.12,12.15
376,Iquique,CL,1579318044,-20.22,-70.14,62,69,73.4,3.36
377,Kieta,PG,1579318124,-6.22,155.63,22,67,84.27,5.53
378,Bridlington,GB,1579318125,54.08,-0.19,33,86,39.2,10.29
379,Sinj,HR,1579318126,43.7,16.64,0,86,39.2,1.12
380,Havre-Saint-Pierre,CA,1579318126,50.23,-63.6,1,53,-4.0,14.99
381,Ocos,GT,1579318128,14.51,-92.19,5,100,75.2,5.06
382,Daru,PG,1579318026,-9.08,143.21,39,48,95.02,8.59
383,Cuamba,MZ,1579318128,-14.8,36.54,100,98,70.61,0.47
384,Alyangula,AU,1579317852,-13.85,136.42,6,50,95.0,12.75
385,Cayenne,GF,1579317990,4.93,-52.33,90,88,78.8,3.36
386,Kabalo,CD,1579318128,-6.05,26.92,100,94,70.27,3.76
387,Owando,CG,1579318128,-0.48,15.9,91,86,73.76,3.06
388,Quimper,FR,1579318128,48.0,-4.1,100,93,44.6,5.82
389,Topeka,US,1579318080,39.05,-95.68,90,93,41.0,13.87
390,Cascais,PT,1579318095,38.7,-9.42,75,100,60.01,18.34
391,'Ahuimanu,US,1579318034,21.44,-157.84,75,73,78.8,19.46
392,Comodoro Rivadavia,AR,1579317398,-45.87,-67.5,1,23,77.0,11.41
393,Jalu,LY,1579317827,29.03,21.55,21,70,53.92,7.18
394,Puerto del Rosario,ES,1579318130,28.5,-13.86,0,82,62.6,9.17
395,Taoudenni,ML,1579318130,22.68,-3.98,0,35,55.45,10.92
396,Kushiro,JP,1579318103,42.98,144.37,20,50,28.4,4.7
397,Mafinga,TZ,1579318131,-7.25,35.07,100,97,66.22,3.6
398,Chapais,CA,1579318046,49.78,-74.85,40,75,-18.4,4.03
399,Jertih,MY,1579318131,5.73,102.49,20,74,84.2,10.29
400,Leh,IN,1579317779,34.17,77.58,100,96,-3.66,3.18
401,Erbil,IQ,1579318131,36.19,44.01,75,62,51.8,9.17
402,Fort Nelson,CA,1579318009,58.81,-122.7,90,68,-16.6,2.28
403,Khanbari,NP,1579318131,27.37,87.2,45,75,39.43,0.72
404,Sistranda,NO,1579318067,63.73,8.83,35,86,39.2,13.87
405,Bambanglipuro,ID,1579317812,-7.95,110.28,0,59,85.6,6.06
406,Riyadh,SA,1579317797,24.69,46.72,14,57,50.0,4.7
407,Koslan,RU,1579318132,63.46,48.9,95,95,14.79,5.88
408,Sioux Lookout,CA,1579317816,50.1,-91.92,90,85,15.8,10.29
409,Zhezkazgan,KZ,1579318069,47.8,67.71,90,92,17.6,11.18
410,Ca Mau,VN,1579317839,9.18,105.15,0,53,87.51,13.56
411,Sangar,RU,1579318132,63.92,127.47,97,91,-19.98,9.51
412,Aurdal,NO,1579318132,60.92,9.42,100,97,36.0,2.8
413,Ust-Nera,RU,1579317879,64.57,143.2,95,97,-37.48,2.39
414,Podosinovets,RU,1579318132,60.28,47.07,100,94,31.91,9.13
415,Tazovsky,RU,1579317939,67.47,78.7,94,99,-10.7,8.12
416,Sisimiut,GL,1579318133,66.94,-53.67,13,70,-1.26,9.19
417,Ketchikan,US,1579317817,55.34,-131.65,75,49,26.6,13.87
418,Aitape,PG,1579318133,-3.14,142.35,28,81,83.32,24.79
419,Darnah,LY,1579318133,32.77,22.64,23,65,57.38,11.81
420,Anadyr,RU,1579317908,64.75,177.48,75,92,26.6,29.08
421,Waterloo,CA,1579317860,43.47,-80.52,90,78,19.99,5.82
422,Iskateley,RU,1579318134,67.68,53.15,0,84,8.83,11.12
423,Maniitsoq,GL,1579318135,65.42,-52.9,100,40,14.86,3.6
424,Dingle,PH,1579318135,11.0,122.67,28,75,83.39,9.98
425,Usinsk,RU,1579318029,65.99,57.53,73,95,4.15,12.64
426,Scarborough,GB,1579317873,54.28,-0.4,1,86,39.0,10.29
427,Touros,BR,1579317800,-5.2,-35.46,75,100,75.2,3.36
428,Isny,DE,1579318136,47.7,10.03,100,93,41.0,9.17
429,Vilyuysk,RU,1579318136,63.76,121.62,100,96,1.06,5.41
430,Liwale,TZ,1579318136,-9.77,37.93,100,97,71.89,4.16
431,Lorengau,PG,1579317796,-2.02,147.27,47,75,84.9,28.12
432,Dabhol,IN,1579318137,17.6,73.17,0,58,70.47,7.78
433,Broome,US,1579317933,42.25,-75.83,1,71,12.0,4.47
434,Pangkalanbuun,ID,1579317994,-2.68,111.62,70,54,93.42,1.23
435,Namatanai,PG,1579318115,-3.67,152.43,67,71,85.89,12.3
436,Sesheke,ZM,1579318139,-17.48,24.3,75,94,71.6,3.36
437,Ribeira Brava,PT,1579318140,32.65,-17.07,20,82,60.8,3.36
438,Gravelbourg,CA,1579318141,49.88,-106.55,100,90,-11.29,17.81
439,Port Blair,IN,1579318141,11.67,92.75,0,88,78.8,2.24
440,Sabha,LY,1579317919,27.04,14.43,0,75,46.85,6.26
441,Atar,MR,1579318141,20.52,-13.05,0,18,62.02,20.85
442,Inirida,CO,1579318141,3.87,-67.92,0,92,73.98,1.99
443,Takaka,NZ,1579318141,-40.85,172.8,0,69,75.99,5.99
444,Ishigaki,JP,1579318048,24.34,124.16,75,72,64.4,14.99
445,Blagoyevo,RU,1579318142,63.37,47.92,91,95,13.71,5.26
446,Vanavara,RU,1579318142,60.34,102.28,100,93,13.5,9.98
447,Asau,RO,1579318142,46.43,26.4,90,72,32.0,12.75
448,Dalbandin,PK,1579318142,28.89,64.41,0,66,34.12,8.19
449,Araouane,ML,1579318142,18.9,-3.53,82,29,60.33,15.35
450,Kyzyl-Suu,KG,1579318142,42.34,78.0,0,57,14.43,7.74
451,Sile,TR,1579318142,41.18,29.61,75,87,48.99,12.75
452,Portland,US,1579318066,45.52,-122.68,90,93,42.01,12.75
453,Madingou,CG,1579318143,-4.15,13.55,100,97,72.86,3.18
454,Tessalit,ML,1579318059,20.2,1.01,56,32,57.16,12.1
455,Avera,US,1579318144,33.19,-82.53,1,45,46.4,8.05
456,Bonthe,SL,1579318144,7.53,-12.51,0,88,77.07,0.96
457,Clyde River,CA,1579318129,70.47,-68.59,1,67,-22.0,5.82
458,Canutama,BR,1579318144,-6.53,-64.38,100,93,75.54,0.89
459,Saint Anthony,US,1579318145,45.02,-93.22,90,92,24.01,14.99
460,Sawakin,SD,1579317928,19.11,37.33,99,84,74.79,21.85
461,Gladstone,AU,1579318145,-23.85,151.25,75,41,91.4,5.82
462,Znamenskoye,RU,1579318146,57.13,73.83,0,90,-5.51,4.38
463,Gamba,GA,1579318146,-2.65,10.0,100,90,76.98,5.23
464,Ilheus,BR,1579318146,-14.79,-39.05,20,78,82.4,3.36
465,Red Bluff,US,1579317857,40.18,-122.24,40,81,45.0,5.82
466,Cabra,ES,1579318146,37.47,-4.44,100,93,48.99,3.58
467,Saint-Augustin,CA,1579318052,51.23,-58.65,4,65,2.41,27.29
468,Labuhan,ID,1579318147,-6.88,112.21,8,69,85.66,4.05
469,Capitan Bado,PY,1579318147,-23.27,-55.53,95,95,74.7,6.85
470,Paranhos,BR,1579318147,-23.89,-55.43,17,93,75.49,4.72
471,Dongzhen,CN,1579318147,22.38,110.94,100,60,59.38,3.49
472,Horb,DE,1579318147,50.29,11.14,73,91,41.0,5.35
473,Inongo,CD,1579318045,-1.95,18.27,100,90,74.79,3.83
474,Severo-Yeniseyskiy,RU,1579318147,60.37,93.04,100,92,14.94,9.35
475,Talaya,RU,1579318147,61.38,152.75,99,97,-20.4,0.72
476,Anchorage,US,1579317807,61.22,-149.9,20,84,12.2,5.82
477,Pula,HR,1579318148,44.87,13.85,100,93,46.99,6.93
478,Luziania,BR,1579318148,-16.25,-47.95,40,83,71.6,3.36
479,Villa Maria,AR,1579318148,-32.41,-63.24,10,36,68.9,7.47
480,Winnemucca,US,1579318148,40.97,-117.74,90,56,32.0,5.82
481,Viedma,AR,1579318148,-40.81,-63.0,0,15,77.41,12.84
482,Isla Mujeres,MX,1579318148,21.23,-86.73,40,69,77.0,10.29
483,Tabou,CI,1579318150,4.42,-7.35,0,94,76.91,1.68
484,Bhatkal,IN,1579318150,13.97,74.57,0,58,75.25,3.98
485,Geraldton,AU,1579318150,-28.77,114.6,26,54,82.4,19.46
486,Sao Filipe,CV,1579318150,14.9,-24.5,0,71,69.75,14.41
487,Ushumun,RU,1579318150,52.78,126.53,100,94,-3.91,2.06
488,Yining,CN,1579318150,29.04,114.56,1,70,46.47,1.79
489,San Antonio,US,1579318063,29.42,-98.49,90,88,66.2,4.7
490,Truth or Consequences,US,1579317858,33.13,-107.25,1,37,51.8,10.29
491,Nemuro,JP,1579318151,43.32,145.57,20,42,28.4,1.12
492,Dubai,AE,1579317900,25.26,55.3,1,71,57.2,4.7
493,Jaque,PA,1579318151,7.52,-78.17,30,92,73.8,4.85
494,Dangriga,BZ,1579318151,16.97,-88.23,40,94,77.0,5.82
495,Sitka,US,1579318151,57.05,-135.33,20,45,24.8,13.87
496,Saldanha,ZA,1579318152,-33.01,17.94,0,77,62.6,13.87
497,Tual,ID,1579318152,-5.67,132.75,100,77,83.68,11.16
498,Lincoln,US,1579318094,40.8,-96.67,90,99,34.0,9.17
499,Augustow,PL,1579318153,53.84,22.98,100,87,33.21,12.03
500,Male,MV,1579318005,4.17,73.51,75,78,82.4,13.87
501,Calama,CL,1579318153,-22.47,-68.93,75,32,69.8,9.17
502,Radhanpur,IN,1579318153,23.83,71.6,0,40,56.05,7.36
503,Phan Thiet,VN,1579318153,10.93,108.1,60,50,83.93,5.48
504,Mossamedes,AO,1579318014,-15.2,12.15,96,80,75.83,7.61
505,Shingu,JP,1579318124,33.73,135.98,20,50,51.8,16.11
506,Nioro,GM,1579318154,13.35,-15.75,0,12,69.55,7.96
507,Ploemeur,FR,1579318154,47.73,-3.43,75,93,45.0,3.36
508,Porto Franco,BR,1579318154,-6.34,-47.4,100,80,75.97,3.31
509,Khash,IR,1579318154,28.22,61.22,1,54,36.48,3.4
510,Valdepenas,ES,1579318154,38.76,-3.38,100,93,45.0,3.31
511,Vila Velha,BR,1579318154,-20.33,-40.29,90,94,77.0,4.7
512,Muros,ES,1579318019,42.78,-9.06,81,81,55.0,10.29
513,Palmer,US,1579318106,42.16,-72.33,20,40,16.0,9.17
514,Tahta,EG,1579318154,26.77,31.5,0,76,48.2,4.7
515,Maine Soroa,NE,1579318155,13.21,12.02,0,53,59.49,9.01
516,Santa Marta,CO,1579318155,11.24,-74.2,20,58,86.0,13.87
517,Cockburn Town,TC,1579318155,21.46,-71.14,41,73,76.6,22.68
518,Hauterive,FR,1579318066,46.09,3.45,0,94,41.0,1.12
519,Sangmelima,CM,1579318155,2.93,11.98,100,92,69.75,4.14
520,Fortuna,US,1579318056,40.6,-124.16,40,57,48.99,10.29
521,Nador,MA,1579318155,35.17,-2.93,6,61,50.0,4.7
522,Eenhana,NA,1579318155,-17.47,16.33,100,57,77.0,10.29
523,Caramay,PH,1579318157,10.18,119.24,7,66,84.24,4.16
524,Quatre Cocos,MU,1579318157,-20.21,57.76,75,88,82.0,4.7
525,Byron Bay,AU,1579317811,-28.65,153.62,75,94,75.2,9.17
526,Mosquera,CO,1579318060,4.71,-74.23,40,67,57.2,6.93
527,Yerbogachen,RU,1579318049,61.28,108.01,100,91,6.33,11.56
528,Rocha,UY,1579318083,-34.48,-54.33,0,70,53.92,5.53
529,Kathmandu,NP,1579318157,27.72,85.32,90,100,44.6,3.22
530,Khani,GE,1579318020,41.96,42.96,75,86,33.8,6.93
531,Solnechnyy,RU,1579318089,50.72,136.63,77,94,-3.23,4.05
532,Kirksville,US,1579318158,40.19,-92.58,90,100,30.99,17.22
533,Sarkand,KZ,1579318091,45.41,79.92,99,49,20.8,2.95
534,Honningsvag,NO,1579317809,70.98,25.97,0,72,26.2,17.96
535,Bassila,BJ,1579318158,9.01,1.67,0,25,70.23,7.36
536,Tahe,CN,1579318158,52.33,124.73,100,89,4.33,1.5
537,Samarai,PG,1579318018,-10.62,150.67,0,49,92.44,5.82
538,Pandan,PH,1579318158,14.05,124.17,0,80,81.01,11.86
539,Salaga,GH,1579318158,8.55,-0.52,0,21,78.15,7.58
540,Laguna,US,1579318062,38.42,-121.42,1,87,46.0,4.7
541,Chipinge,ZW,1579318159,-20.19,32.62,93,90,67.03,2.66
542,Benghazi,LY,1579318159,32.12,20.07,1,62,59.25,15.77
543,Rajanpur,PK,1579318159,29.1,70.33,0,43,51.94,3.33
544,Mitsamiouli,KM,1579318029,-11.38,43.28,100,79,83.43,19.08
545,Micheweni,TZ,1579318160,-4.97,39.83,29,82,81.18,17.31
546,Palauig,PH,1579318160,15.44,119.9,0,68,82.02,6.08
547,Gudari,IN,1579318161,19.35,83.78,0,71,69.19,0.4
548,Vangaindrano,MG,1579318162,-23.35,47.6,0,92,73.49,1.81
549,Dulovo,BG,1579318162,43.82,27.15,100,97,36.0,1.99
550,Garoowe,SO,1579318162,8.41,48.48,31,74,67.39,12.82
551,Sulangan,PH,1579317866,11.14,123.72,0,77,81.72,7.81
552,Alugan,PH,1579318162,12.22,125.48,5,80,81.34,6.22
553,Eyl,SO,1579318162,7.98,49.82,87,80,74.97,22.1
554,Zyryanka,RU,1579317840,65.75,150.85,95,97,-12.26,1.45
